"id" "reference_number" "species_number" "record" "passive_methods" "complementary_methods" "month_start" "year_start" "month_finish" "year_finish" "effort_months" "country" "state" "state_abbreviation" "municipality" "latitude" "longitude" "coordinate_precision" "altitude" "temperature" "precipitation"
"893" "amp1893" 1303 16 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Guarapuava" -25.35444444 -51.46611111 NA 1063 16.69 1686
"894" "amp1894" 1304 24 "co" NA NA 11 2010 4 2012 17 "Brazil" "Paraná" "BR-PR" "Piraquara" -25.50722222 -49.03111111 "gms" 916 17.53 1804
"895" "amp1895" 1304 20 "co" NA NA 11 2010 4 2012 17 "Brazil" "Paraná" "BR-PR" "Piraquara" -25.50277778 -48.98555556 "gms" 1039 16.71 1933
"896" "amp1896" 1304 23 "co" NA NA 11 2010 4 2012 17 "Brazil" "Paraná" "BR-PR" "Piraquara" -25.48916667 -48.97388889 "gms" 1129 16.16 1942
"897" "amp1897" 1304 21 "co" NA NA 11 2010 4 2012 17 "Brazil" "Paraná" "BR-PR" "Piraquara" -25.47694444 -48.96333333 "gms" 1147 16.08 1952
"898" "amp1898" 1305 32 "co" "pt" NA 7 2010 6 2011 11 "Brazil" "Paraná" "BR-PR" "Paranaguá" -25.58333333 -48.55 "gm" 17 20.64 1928
"899" "amp1899" 1305 25 "co" "pt" NA 11 2012 3 2013 4 "Brazil" "Paraná" "BR-PR" "Matinhos" -25.75 -48.5 "gm" 0 NA NA
"900" "amp1900" 1305 21 "co" "pt" NA 7 2010 6 2011 11 "Brazil" "Paraná" "BR-PR" "Guaraqueçaba" -25.35 -48.4 "gm" 0 NA NA
"901" "amp1901" 1305 19 "co" "pt" NA 11 2012 3 2013 4 "Brazil" "Paraná" "BR-PR" "Paranaguá" -25.5 -48.33333333 "gm" 15 20.97 2102
"902" "amp1902" 1305 22 "co" "pt" NA 11 2012 3 2013 4 "Brazil" "Paraná" "BR-PR" "Guaraqueçaba" -25.46666667 -48.21666667 "gm" 0 NA NA
"903" "amp1903" 1306 31 "co" NA NA 7 2001 7 2002 12 "Brazil" "Paraná" "BR-PR" "Campina Grande do Sul" -25.283333 -49.033333 "dd" 869 17.75 1717
"904" "amp1904" 1306 28 "co" NA NA 10 2012 1 2013 3 "Brazil" "Paraná" "BR-PR" "Campina Grande do Sul" -24.983333 -48.616667 "dd" 698 18.58 1562
"905" "amp1905" 1306 20 "co" NA NA 12 2009 11 2010 11 "Brazil" "Paraná" "BR-PR" "Bocaiúva do Sul" -25.24 -49.034167 "dd" 904 17.57 1703
"906" "amp1906" 1307 19 "co" NA NA 8 2010 5 2011 9 "Brazil" "Paraná" "BR-PR" "Campo Largo" -25.39694444 -49.53083333 "gms" 962 16.82 1555
"907" "amp1907" 1307 18 "co" NA NA 8 2010 5 2011 9 "Brazil" "Paraná" "BR-PR" "Campo Largo" -25.41055556 -49.49305556 "gms" 981 16.82 1553
"908" "amp1908" 1307 19 "co" NA NA 8 2010 5 2011 9 "Brazil" "Paraná" "BR-PR" "Campo Largo" -25.42777778 -49.47666667 "gms" 933 17.08 1510
"909" "amp1909" 1307 14 "co" NA NA 8 2010 5 2011 9 "Brazil" "Paraná" "BR-PR" "Campo Largo" -25.43361111 -49.47333333 "gms" 918 17.16 1494
"910" "amp1910" 1307 14 "co" NA NA 8 2010 5 2011 9 "Brazil" "Paraná" "BR-PR" "Campo Largo" -25.49666667 -49.38944444 "gms" 917 17.19 1454
"911" "amp1911" 1308 15 "co" NA NA 12 2009 11 2010 11 "Brazil" "Paraná" "BR-PR" "Alvorada do Sul" -22.81805556 -51.18944444 "gms" 370 22.11 1292
"912" "amp1912" 1309 24 "co" NA NA 9 1995 2 1997 17 "Brazil" "Paraná" "BR-PR" "Londrina" -23.45 -51.25 "gm" 547 20.24 1540
"913" "amp1913" 1309 14 "co" NA NA 9 1995 2 1997 17 "Brazil" "Paraná" "BR-PR" "Londrina" -23.31666667 -51.2 "gm" 579 20.58 1563
"914" "amp1914" 1310 27 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Londrina" -23.45000076 -51.25 "dd" 547 20.24 1540
"915" "amp1915" 1310 27 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Ortigueira" -24.22487259 -50.92827988 "dd" 791 18.23 1504
"916" "amp1916" 1310 19 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Ponta Grossa" -25.09454727 -50.1632843 "dd" 945 17.24 1490
"917" "amp1917" 1311 32 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.28333333 -50.58333333 "gm" 771 18.23 1367
"918" "amp1918" 1311 9 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.15 -50.38333333 "gm" 838 18.03 1351
"919" "amp1919" 1311 10 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.16666667 -50.7 "gm" 610 19.09 1411
"920" "amp1920" 1311 16 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.13333333 -50.43333333 "gm" 792 18.26 1356
"921" "amp1921" 1311 21 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.28333333 -50.56666667 "gm" 830 17.94 1382
"922" "amp1922" 1311 5 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.25 -50.33333333 "gm" 897 17.7 1370
"923" "amp1923" 1311 19 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.11666667 -50.68333333 "gm" 696 18.68 1419
"924" "amp1924" 1311 7 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.06666667 -50.7 "gm" 612 19.15 1428
"925" "amp1925" 1311 12 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.3 -50.31666667 "gm" 967 17.33 1393
"926" "amp1926" 1311 13 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.38333333 -50.45 "gm" 803 18.08 1358
"927" "amp1927" 1311 8 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.05 -50.7 "gm" 679 18.82 1431
"928" "amp1928" 1311 12 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.11666667 -50.66666667 "gm" 694 18.67 1413
"929" "amp1929" 1311 14 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.33333333 -50.41666667 "gm" 791 18.17 1348
"930" "amp1930" 1311 11 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.4 -50.55 "gm" 757 18.25 1365
"931" "amp1931" 1311 19 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.06666667 -50.68333333 "gm" 710 18.66 1420
"932" "amp1932" 1311 13 "co" NA NA 1 2001 12 2002 23 "Brazil" "Paraná" "BR-PR" "Telêmaco Borba" -24.13333333 -50.36666667 "gm" 859 18 1362
"933" "amp1933" 1312 24 "ab" "pt" NA 9 2014 8 2015 11 "Brazil" "Paraná" "BR-PR" "Foz do Iguaçú" -25.60361111 -54.41444444 "gms" 264 20.46 1771
"934" "amp1934" 1312 21 "ab" "pt" NA 9 2014 8 2015 11 "Brazil" "Paraná" "BR-PR" "Céu Azul" -25.07277778 -53.65805556 "gms" 731 18.11 1825
"935" "amp1935" 1313 25 "co" "pt" NA 11 2005 11 2007 24 "Brazil" "Paraná" "BR-PR" "Ribeirão Claro" -23.10777778 -49.79333333 "gms" 420 21.01 1280
"936" "amp1936" 1314 5 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.60083333 -52.8825 "gms" 292 22.23 1210
"937" "amp1937" 1314 3 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.59055556 -52.89083333 "gms" 253 22.43 1217
"938" "amp1938" 1314 6 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.59666667 -52.88138889 "gms" 259 22.41 1213
"939" "amp1939" 1314 10 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61583333 -52.85666667 "gms" 260 22.31 1206
"940" "amp1940" 1314 10 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.58638889 -52.8925 "gms" 272 22.34 1221
"941" "amp1941" 1314 10 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.62166667 -52.83861111 "gms" 270 22.25 1202
"942" "amp1942" 1314 5 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.59972222 -52.87472222 "gms" 245 22.46 1205
"943" "amp1943" 1314 10 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61888889 -52.82777778 "gms" 269 22.25 1200
"944" "amp1944" 1314 8 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.62361111 -52.84861111 "gms" 275 22.23 1201
"945" "amp1945" 1314 11 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.63444444 -52.82222222 "gms" 284 22.2 1212
"946" "amp1946" 1314 5 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.64416667 -52.815 "gms" 295 22.15 1214
"947" "amp1947" 1314 16 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.635 -52.82027778 "gms" 284 22.2 1212
"948" "amp1948" 1314 7 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61138889 -52.90138889 "gms" 319 22.15 1230
"949" "amp1949" 1314 8 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61861111 -52.89833333 "gms" 332 22.07 1230
"950" "amp1950" 1314 14 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61083333 -52.89694444 "gms" 324 22.1 1224
"951" "amp1951" 1314 11 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.62388889 -52.88638889 "gms" 346 22 1226
"952" "amp1952" 1314 13 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.6225 -52.89388889 "gms" 332 22.07 1230
"953" "amp1953" 1314 11 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61027778 -52.91722222 "gms" 347 22.04 1238
"954" "amp1954" 1314 13 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61361111 -52.88777778 "gms" 320 22.12 1222
"955" "amp1955" 1314 9 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.62583333 -52.90333333 "gms" 357 21.96 1240
"956" "amp1956" 1314 10 "co" NA NA 4 2011 3 2013 23 "Brazil" "Paraná" "BR-PR" "Diamante do Norte" -22.61416667 -52.90944444 "gms" 344 22.05 1235
"957" "amp1957" 1315 26 "co" NA NA 8 2009 7 2010 11 "Brazil" "Paraná" "BR-PR" "Quatro Barras" -25.36222222 -48.99111111 "gms" 907 17.53 1818
"958" "amp1958" 1316 9 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.395 -51.364 "dd" 1027 15.78 1676
"959" "amp1959" 1316 10 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.379 -51.3794 "dd" 1089 15.52 1693
"960" "amp1960" 1316 9 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.376 -51.3801 "dd" 1089 15.52 1693
"961" "amp1961" 1316 2 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.393 -51.3786 "dd" 1071 15.59 1686
"962" "amp1962" 1316 8 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.394 -51.3796 "dd" 1071 15.59 1686
"963" "amp1963" 1316 5 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.396 -51.3784 "dd" 1071 15.59 1686
"964" "amp1964" 1316 9 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.406 -51.3888 "dd" 1096 15.5 1697
"965" "amp1965" 1316 6 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.406 -51.3886 "dd" 1096 15.5 1697
"966" "amp1966" 1316 8 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.407 -51.4006 "dd" 1106 15.45 1700
"967" "amp1967" 1316 4 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.407 -51.4012 "dd" 1106 15.45 1700
"968" "amp1968" 1316 1 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.404 -51.4049 "dd" 1106 15.45 1700
"969" "amp1969" 1316 5 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.402 -51.4027 "dd" 1106 15.45 1700
"970" "amp1970" 1316 9 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.394 -51.3925 "dd" 1077 15.58 1693
"971" "amp1971" 1316 10 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.415 -51.3499 "dd" 1008 15.88 1675
"972" "amp1972" 1316 15 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.42 -51.3591 "dd" 1059 15.64 1687
"973" "amp1973" 1316 14 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.421 -51.3586 "dd" 1059 15.64 1687
"974" "amp1974" 1316 6 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.419 -51.3514 "dd" 1035 15.75 1680
"975" "amp1975" 1316 10 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.556 -51.6615 "dd" 1303 14.68 1749
"976" "amp1976" 1316 4 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.557 -51.6629 "dd" 1303 14.68 1749
"977" "amp1977" 1316 10 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.545 -51.6632 "dd" 1292 14.74 1753
"978" "amp1978" 1316 8 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.524 -51.6742 "dd" 1257 14.92 1752
"979" "amp1979" 1316 13 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.522 -51.6755 "dd" 1257 14.92 1754
"980" "amp1980" 1316 8 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.506 -51.6694 "dd" 1212 15.1 1747
"981" "amp1981" 1316 13 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.556 -51.6615 "dd" 1303 14.68 1749
"982" "amp1982" 1316 8 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.496 -51.6656 "dd" 1214 15.09 1745
"983" "amp1983" 1316 11 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.495 -51.6661 "dd" 1214 15.09 1745
"984" "amp1984" 1316 3 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.546 -51.6573 "dd" 1281 14.78 1751
"985" "amp1985" 1316 4 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.542 -51.6523 "dd" 1281 14.78 1751
"986" "amp1986" 1317 28 "ab" NA NA NA 2013 NA 2015 NA "Brazil" "Paraná" "BR-PR" "Piraí do Sul" -24.566667 -49.916667 "dd" 1069 16.52 1517
"987" "amp1987" 1317 26 "ab" NA NA NA 2013 NA 2015 NA "Brazil" "Paraná" "BR-PR" "Tibagi" -24.569174 -50.267456 "dd" 1081 16.68 1461
"988" "amp1988" 1317 23 "ab" NA NA NA 2013 NA 2015 NA "Brazil" "Paraná" "BR-PR" "Ponta Grossa" -25.235003 -50.011823 "dd" 828 17.58 1468
"989" "amp1989" 1317 38 "ab" NA NA NA 2013 NA 2015 NA "Brazil" "Paraná" "BR-PR" "Castro" -25.039978 -49.952247 "dd" 932 16.97 1572
"990" "amp1990" 1317 24 "ab" NA NA NA 2013 NA 2015 NA "Brazil" "Paraná" "BR-PR" "Palmas" -26.516705 -51.616732 "dd" 1263 14.85 1744
"991" "amp1991" 1317 9 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.35805556 -50.55277778 "gms" 824 17.33 1450
"992" "amp1992" 1317 10 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.35 -50.57694444 "gms" 826 17.35 1452
"993" "amp1993" 1317 9 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.35361111 -50.58194444 "gms" 826 17.35 1452
"994" "amp1994" 1317 4 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.37388889 -50.575 "gms" 869 17.16 1460
"995" "amp1995" 1317 9 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.37972222 -50.58416667 "gms" 837 17.32 1453
"996" "amp1996" 1317 13 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.40138889 -50.59055556 "gms" 828 17.37 1457
"997" "amp1997" 1317 8 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.40444444 -50.59083333 "gms" 828 17.37 1457
"998" "amp1998" 1317 10 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.415 -50.5975 "gms" 822 17.41 1457
"999" "amp1999" 1317 5 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66861111 -49.27694444 "gms" 922 17.05 1430
"1000" "amp2000" 1317 14 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66472222 -49.26472222 "gms" 893 17.2 1424
"1001" "amp2001" 1317 3 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66666667 -49.27027778 "gms" 919 17.06 1434
"1002" "amp2002" 1317 2 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66666667 -49.27055556 "gms" 919 17.06 1434
"1003" "amp2003" 1317 2 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66666667 -49.27083333 "gms" 919 17.06 1434
"1004" "amp2004" 1317 3 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66666667 -49.27138889 "gms" 919 17.06 1434
"1005" "amp2005" 1317 13 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66444444 -49.27027778 "gms" 908 17.14 1430
"1006" "amp2006" 1317 11 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66416667 -49.27166667 "gms" 908 17.14 1430
"1007" "amp2007" 1317 9 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.6625 -49.27222222 "gms" 908 17.14 1430
"1008" "amp2008" 1317 9 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66166667 -49.27305556 "gms" 908 17.14 1430
"1009" "amp2009" 1317 11 "ab" NA NA 8 2013 12 2015 28 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.66027778 -49.27333333 "gms" 908 17.14 1430
"1010" "amp2010" 1318 21 "co" NA NA 6 2002 3 2012 117 "Brazil" "Paraná" "BR-PR" "São Pedro do Ivaí" -23.87 -51.94916667 "gms" 333 20.04 1457
"1011" "amp2011" 1319 7 "ab" NA NA 7 2009 4 2010 9 "Brazil" "Paraná" "BR-PR" "Guaraqueçaba" -25.15 -48.3 "gm" 275 20.68 2097
"1012" "amp2012" 1320 54 "co" NA NA 2 2013 7 2015 29 "Brazil" "Paraná" "BR-PR" "Guaraqueçaba" -25.15 -48.26666667 "gm" 112 21.58 2091
"1013" "amp2013" 1321 15 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Londrina" -23.32194444 -51.20111111 "gms" 579 20.58 1563
"1014" "amp2014" 1322 10 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Castro" -24.82111111 -50.06722222 "utm" 1100 16.1 1576
"1015" "amp2015" 1322 3 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.87777778 -50.11694444 "utm" 1026 16.55 1540
"1016" "amp2016" 1322 2 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.8825 -50.11722222 "utm" 1026 16.55 1540
"1017" "amp2017" 1322 10 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.90861111 -50.14361111 "utm" 1008 16.72 1495
"1018" "amp2018" 1322 6 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.88861111 -50.20444444 "utm" 874 17.5 1421
"1019" "amp2019" 1322 5 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.89333333 -50.20694444 "utm" 848 17.64 1407
"1020" "amp2020" 1322 4 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.89722222 -50.21138889 "utm" 841 17.7 1405
"1021" "amp2021" 1322 4 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.90416667 -50.21416667 "utm" 831 17.74 1398
"1022" "amp2022" 1322 14 "co" NA NA 6 2010 7 2011 13 "Brazil" "Paraná" "BR-PR" "Carambeí" -24.93833333 -50.09833333 "utm" 1063 16.38 1543
"1023" "amp2023" 1323 12 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.28944444 -52.11805556 "gms" 405 18.91 1862
"1024" "amp2024" 1323 12 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.30444444 -52.10111111 "gms" 417 18.85 1856
"1025" "amp2025" 1323 2 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.30388889 -52.10138889 "gms" 417 18.85 1856
"1026" "amp2026" 1323 11 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.305 -52.1 "gms" 467 18.64 1857
"1027" "amp2027" 1323 9 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.28861111 -52.11388889 "gms" 428 18.82 1864
"1028" "amp2028" 1323 7 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.29333333 -52.11055556 "gms" 493 18.56 1873
"1029" "amp2029" 1323 8 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.27972222 -52.10666667 "gms" 458 18.7 1861
"1030" "amp2030" 1323 16 "co" NA NA 8 2010 7 2011 11 "Brazil" "Santa Catarina" "BR-SC" "Concórdia" -27.29694444 -52.11472222 "gms" 493 18.56 1873
"1031" "amp2031" 1324 19 "co" NA NA 3 2010 11 2010 8 "Brazil" "Santa Catarina" "BR-SC" "Águas Frias" -26.890227 -52.924906 "dd" 457 18.97 2013
"1032" "amp2032" 1324 23 "co" NA NA 3 2010 11 2010 8 "Brazil" "Santa Catarina" "BR-SC" "Tunas do Paraná" -26.931817 -49.255867 "dd" 95 19.9 1640
"1033" "amp2033" 1102 25 "co" NA NA 1 2015 3 2015 2 "Brazil" "Santa Catarina" "BR-SC" "Pedro de Toledo" -27.00361111 -49.11111111 NA 227 19.08 1669
"1034" "amp2034" 1325 11 "ab" "pt" "ae" 5 2013 1 2014 8 "Brazil" "Santa Catarina" "BR-SC" "Nova Veneza" -28.64916667 -49.67055556 "gms" 425 17.71 1477
"1035" "amp2035" 1326 27 "co" NA NA 8 2014 7 2015 11 "Brazil" "Santa Catarina" "BR-SC" "Grão Pará" -28.18527778 -49.39194444 "gms" 517 17.49 1508
"1036" "amp2036" 1327 26 "co" NA NA 11 2010 12 2011 13 "Brazil" "Santa Catarina" "BR-SC" "Urussanga" -28.48138889 -49.31055556 "gms" 164 19.08 1429
"1037" "amp2037" 1328 8 "co" NA NA 11 2004 4 2005 5 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.79138889 -49.41555556 NA 16 19.45 1317
"1038" "amp2038" 1298 33 "co" NA NA NA NA NA NA NA "Brazil" "Santa Catarina" "BR-SC" "Ponte Serrada" -26.78333333 -51.9 "gm" 944 16.25 1856
"1039" "amp2039" 1329 14 "co" NA NA 9 2008 2 2009 5 "Brazil" "Santa Catarina" "BR-SC" "Treviso" -28.46583333 -49.46861111 "gms" 275 18.43 1435
"1040" "amp2040" 1329 17 "co" NA NA 9 2008 2 2009 5 "Brazil" "Santa Catarina" "BR-SC" "Treviso" -28.49583333 -49.45 "gms" 192 18.82 1405
"1041" "amp2041" 1329 11 "co" NA NA 9 2008 2 2009 5 "Brazil" "Santa Catarina" "BR-SC" "Treviso" -28.48 -49.44666667 "gms" 218 18.71 1415
"1042" "amp2042" 1330 7 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.62277778 -49.41944444 NA 136 19.14 1376
"1043" "amp2043" 1330 10 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.69111111 -49.35833333 NA 83 19.53 1379
"1044" "amp2044" 1330 2 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.59027778 -49.50555556 NA 138 19.04 1370
